University,Faculty name,Year of BS,University BS,State BS,Country BS,Category US BS,Year of MS,University MS,State MS,Country MS,Category US MS,Year of Phd,University Phd,State Phd,Country Phd,Category US Phd,Year of PostDoc,University PostDoc,State PostDoc,Country PostDoc,Category US PstDoc,Year Asst. Prof,Area,Category Area,University Asst. Prof,Category University (Rank),Citation,,,,,,RAW Data,RAW Data,RAW Data,RAW Data,RAW Data,,,,,
University of Massachusetts - Amherst,Ali Sarvghad,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Dr. Sarvghad holds a Ph.D. in Computer Science from the University of Victoria, Canada. He received his Masters of Software Engineering from University of Malaya and his Bachelor's Degree (Hons) in Computer Science from University Science Malaysia.",Dr. Sarvghad's research investigates novel visualization and interaction techniques for supporting exploratory data analysis and sense-making. He is also interested in the application of advanced visualization and data analysis techniques to solve real-world problems in various fields such as healthcare and business.,Position:; Research Assistant Professor,https://www.cics.umass.edu/people/sarvghad-ali,,,,,,
University of Massachusetts - Amherst,Amirmohammad Rooshenas,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,,,Position:; Postdoctoral Research Associate,https://www.cics.umass.edu/people/rooshenas-amirmohammad,,,,,,
University of Massachusetts - Amherst,Ana Martinez Gomez,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,,,Position:; Research Fellow,https://www.cics.umass.edu/people/martinez-gomez-ana,,,,,,
University of Massachusetts - Amherst,Andrew K. McCallum,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Ph.D., Computer Science, University of Rochester (1995), B.S., Dartmouth College (1989, summa cum laude). Professor McCallum joined the faculty of the College of Information and Computer Sciences as a Research Associate Professor in 2002 and became an Associate Professor in 2003 (awarded tenure in 2007). Previously, he was Vice President of Research and Development at WhizBang Labs, and Director of their 30-person research and development lab in Pittsburgh, PA. Prior to joining WhizBang, he was a Research Scientist and Research Coordinator at Just Research (Justsystem Pittsburgh Research Center), where he spearheaded the development of technology for statistical text processing. In 1996, he was a post-doctoral fellow at Carnegie Mellon University.","The main goal of McCallum's research is to dramatically increase our ability to mine actionable knowledge from unstructured text. He is especially interested in information extraction from the Web, understanding the connections among people and between organizations, expert finding, social network analysis, and mining the scientific literature. Toward this end he and his group develop and employ various methods in statistical machine learning, natural language processing, information retrieval and data mining---tending toward probabilistic approaches and graphical models. He is one of the pioneers in the development of conditional random fields. As a demonstration of his research, his group has created the research paper search engine at http://www.rexa.info.",Position:; Director of the Center for Data Science & Distinguished Professor,https://www.cics.umass.edu/faculty/directory/mccallum_andrew,,,,,,
University of Massachusetts - Amherst,Andrew McGregor,,University of Cambridge - United Kingdom,,United Kingdom,0,,University of Pennsylvania - USA,Pennsylvania,USA,1,,University of Pennsylvania - USA,Pennsylvania,USA,1,,,,,0,2009,Algorithms & Theory,2,,3,,,,,,,"Ph.D., Computer Science, University of Pennsylvania (2007), M.Eng, Computer Science, University of Pennsylvania (2002), Certificate of Advanced Study in Mathematics, University of Cambridge (2001), B.A., Mathematics, University of Cambridge (2000). Professor McGregor joined the College of Information and Computer Sciences of the University of Massachusetts Amherst in Spring 2009 as an Assistant Professor. Prior to this he spent two years at the Information Theory and Applications Center at the University of California, San Diego and at Microsoft Research, Silicon Valley.","Professor McGregor's research includes algorithms for processing massive data sets and data streams; computing with noisy or incomplete data; clustering; communication complexity; coding and information theory. His work appears in theoretical computer science, database, data mining, coding theory, and machine learning publications.",Position:; Associate Professor,https://www.cics.umass.edu/faculty/directory/mcgregor_andrew,,,,,,
University of Massachusetts - Amherst,Andrew Stone,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,,,Position:; Part-time Lecturer,https://www.cics.umass.edu/people/stone-gregory-andrew,,,,,,
University of Massachusetts - Amherst,Arnold L. Rosenberg,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Ph.D., Applied Mathematics, Harvard University (1966), A.M., Applied Mathematics, Harvard University (1963), A.B., Mathematics, Harvard College (1962). Professor Rosenberg has been on the faculty of the University of Massachusetts Amherst since 1986, and is currently a Distinguished University Professor of Computer Science and Co-Director of the Theoretical Aspects of Parallel and Distributed Systems (TAPADS) Group. Previously he was a Professor of Computer Science at Duke University from 1981 to 1986, and a Research Staff Member at the IBM Watson Research Center from 1965 to 1981. Professor Rosenberg was a Lady Davis Visiting Professor at the Technion (Israel Institute of Technology), and a Fulbright Senior Research Scholar at the University of Paris-South. He also held visiting positions at Yale University and the University of Toronto.","Professor Rosenberg's research focuses on developing algorithmic models and techniques to deal with the new modalities of ""collaborative computing"" that result from emerging technologies such as cluster computing, web computing, and grid computing. He is the (co)author of more than 150 technical papers on these and other topics in theoretical computer science and discrete mathematics, and he is the coauthor of a 2001 book: Graph Separators, with Applications.",Position:; Distinguished Professor Emeritus,https://www.cics.umass.edu/people/rosenberg_arnold,,,,,,
University of Massachusetts - Amherst,Arun Venkataramani,,Indian Institute of Technology - Bombay - India,,Bombay - India,0,,University of Texas - Austin - USA,,Austin - USA,1,,University of Texas - Austin - USA,,Austin - USA,1,,,,,0,2005,Networks & Communications,,,3,,,,,,,"Professor Venkataramani was the co-recipient of the J.C. Browne Fellowship that is awarded to an outstanding graduate student in Computer Sciences at UT Austin. He was ranked in the top 40 among more than 100,000 candidates from around India in the entrance examination to the IITs.","Ph.D., Computer Sciences, University of Texas at Austin (2004), M.S., Computer Sciences, University of Texas at Austin (2000), B.Tech., Computer Science and Engineering, Indian Institute of Technology Bombay, 1999. Professor Venkataramani joined the faculty in the University of Massachusetts Amherst College of Information and Computer Sciences in 2005 as an Assistant Professor. He became an Associate Professor in Fall 2010.",Position:; Professor,https://www.cics.umass.edu/faculty/directory/venkataramani_arun,,,,,,
University of Massachusetts - Amherst,Arya Mazumdar,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Before coming to the University of Massachusetts Amherst, Arya was an assistant professor at the University of Minnesota. He received his Ph.D. degree from the University of Maryland, College Park, in 2011. Followed by this, he was a postdoctoral scholar at the Massachusetts Institute of Technology (2011-2012). He spent the summers of 2008 and 2010 at the Hewlett-Packard Laboratories, Palo Alto, CA, and IBM Almaden Research Center, San Jose, CA, respectively.","Arya's current research interests include recent advances of machine learning in the application domains of interactive learning algorithms, robust distributed learning, pattern-learning/data-fitting and optimization. In general, Arya is very much interested in fundamental problems of information theory plus related combinatorial or probabilistic methods. Arya's research in error-correcting codes has produced first efficiently implementable family of codes over permutations, as well as the best known fundamental limits of locally repairable codes.",Position:; Associate Professor,https://www.cics.umass.edu/people/mazumdar-arya,,,,,,
University of Massachusetts - Amherst,Barbara Sutherland,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,,,Position:; Administrative Assistant,https://www.cics.umass.edu/people/sutherland-barbara,,,,,,
University of Massachusetts - Amherst,Barna Saha,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Barna Saha is an Assistant Professor in the College of Information and Computer Sciences at the University of Massachusetts Amherst. She received her Ph.D. in Computer Science from the University of Maryland College Park in August 2011. From August 2011 till July 2014, she was a research scientist at AT&T Shannon Laboratories. Barna received an M.Tech. in Computer Science and Engineering from the Indian Institute of Technology Kanpur and a B.E. in Computer Science and Engineering from Jadavpur University.","Barna Saha's research interests span algorithm design and analysis, discrete optimization, probability, and foundational aspects of large scale data management. She particularly enjoys to work on problems of practical importance that can lead to development of new beautiful theory. Her dissertation research was on developing novel algorithms and probabilistic techniques for a class of resource allocation and scheduling problems. Currently, she is working on the interplay of algorithm design and formal language theory, and its vivid applications in data management and biology.",Position:; Associate Professor,https://www.cics.umass.edu/faculty/directory/saha_barna,,,,,,
University of Massachusetts - Amherst,Benjamin M. Marlin,,McGill University - Montreal - Canada,,Montreal - Canada,0,,University of Toronto - Canada,,Canada,0,,University of Toronto - Canada,,Canada,0,,,,,0,2011,Artificial Intelligence,1,,3,,,,,,,"Ph.D., Computer Science, University of Toronto (2008), M.S., Computer Science, University of Toronto (2004), B.S., Mathematics and Computer Science, McGill University (2002). Professor Marlin joined the faculty of the College of Information and Computer Sciences as an Assistant Professor in 2011. From 2008 to 2011, he was a post-doctoral fellow at the University of British Columbia.","Professor Marlin's research interests lie at the intersection of artificial intelligence, machine learning and statistics. He is particularly interested in hierarchical graphical models and approximate inference/learning techniques including Markov Chain Monte Carlo and variational Bayesian methods. His current research has a particular emphasis on models and algorithms for multivariate time series data. His current applied work is focusing on machine learning-based analytics for clinical and mobile health (mHealth) data. In the past, he has worked on a broad range of applications including collaborative filtering and ranking, unsupervised structure discovery and feature induction, object recognition and image labeling, and natural language processing, and he continues to consult on projects in these areas.",Position:; Associate Professor & Acting Undergraduate Program Director,https://www.cics.umass.edu/faculty/directory/marlin_benjamin,,,,,,
University of Massachusetts - Amherst,Beverly P. Woolf,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Dr. Woolf was appointed a Presidential Innovation Fellow in 2013 and was on loan to the U.S. National Science Foundation. She is also a Fellow of the Association for the Advancement of Artificial Intelligence (AAAI) and has delivered numerous international invited talks, served as Program Co-Chair or Executive Board Member for several conferences. She has received several awards for best paper, poster or video in a conference and has served on several journal editorial, conference review and advisory boards, including IEEE Computer and AAAI Spring Symposium.","Ph.D., Computer Science, University of Massachusetts, 1984; Ed.D., Education 1990, Massachusetts; M.S. Computer Science, Massachusetts, 1980; B.A. Physics, Smith College; Professor Woolf joined the College in 1992 and became a Research Professor in 2006. She is the Director of the Center for Knowledge Communication at the University of Massachusetts Amherst.",Position:; Research Professor,https://www.cics.umass.edu/faculty/directory/woolf_beverly,,,,,,
University of Massachusetts - Amherst,Bob Sproull,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"A.B. Physics, Harvard College, 1968. PhD Computer Science, Stanford University, 1977. Xerox Palo Alto Research Center, Member Research Staff, 1972-1977. Carnegie Mellon Univ., faculty member, Computer Science Department, 1977-1983. Sutherland Sproull & Associates, principal, 1980-1991. Sun Microsystems, Vice President and Fellow, 1990-2010. Oracle, Vice President, 2010-2011. Advanced Technology Ventures, Technology Partner, 1981-2008.","I have no active research program, but have broad interests in computer science. My research career has ventured into computer graphics, networking, computer printing, asynchronous (hardware) systems, and operating systems. Perhaps a summary phrase might be design and engineering of systems. I am eager to kibitz on graduate student projects consistent with my interests and abilities. I'm working on a few home automation projects, but it's not clear whether research problems lie therein.",Position:; Adjunct Professor,https://www.cics.umass.edu/faculty/directory/sproull_bob,,,,,,
University of Massachusetts - Amherst,Brendan O'Connor,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Ph.D., Machine Learning, Carnegie Mellon University (2014); B.S. and M.S., Symbolic Systems, Stanford University (2006). From 2006 to 2009, Professor O'Connor worked at the technology startups Powerset and Crowdflower / Dolores Labs. During his PhD studies, he also interned on the Facebook Data Science team, and visited Harvard's Institute for Quantitative Social Science.","What can statistical text analysis tell us about society? Prof. O'Connor develops natural language processing and machine learning methods to help scientific investigation about political and social trends. For example, he and his colleagues have analyzed Twitter to understand how new slang spreads between cities, how textual sentiment corresponds to public opinion polls, censorship in Chinese microblogs, and how to extract events in international relations from the news. Statistical language patterns can give insight into the underlying social variables (text as measurement); or, they can reveal the socially embedded process of language generation. He is affiliated with research groups for data science, information retrieval, cognitive science, and computational social science at UMass.",Position:; Associate Professor,https://www.cics.umass.edu/faculty/directory/oconnor_brendan,,,,,,
University of Massachusetts - Amherst,Cameron Musco,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Professor Musco will join CICS in September 2019. He is currently a Postdoctoral Researcher at Microsoft Research New England. He completed Ph.D. in computer science at MIT, where he was a member of the Theoretical Computer Science and Theory of Distributed Systems groups. Professor Musco received a B.S. in computer science and applied mathematics from Yale University.","Professor Musco studies algorithm design, with a focus on applications in data science and machine learning. His work is interdisciplinary, drawing on tools from theoretical computer science, numerical linear algebra, optimization, statistics, and biology. He is particularly interested in the power of randomized approximation algorithms and in streaming, distributed, and low-memory computation. His most significant contributions have been in developing fast randomized methods for fundamental linear algebraic problems. Professor Musco is also interested in computational phenomena in biological systems, including ant colonies and neural networks. He believes that studying these systems can lead to unique insights into the nature of algorithmic robustness, randomized computation, and simple distributed protocols.",Position:; Assistant Professor,https://www.cics.umass.edu/people/musco-cameron,,,,,,
University of Massachusetts - Amherst,Carlos Mondragon Chapa,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,,,Position:; Research Fellow,https://www.cics.umass.edu/people/mondragon-chapa-carlos,,,,,,
University of Massachusetts - Amherst,Charles C. Weems,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,"Ph.D., Computer Science, University of Massachusetts (1984), M.A., Computer Science, Oregon State University (1979), B.S., Computer Science, Oregon State University (1977). Professor Weems has been on the faculty of the University of Massachusetts Amherst since 1984, and is currently a Professor of Computer Science and a Co-Director of the Architecture and Language Implementation Group.","Professor Weems's research interests include computer architecture, memory system architecture, branch prediction, parallel and associative architectures, heterogeneous parallel architectures, media processors, general purpose GPU computing, parallel applications, and integration of compile-time and run-time information in high-performance systems.",Position:; Professor,https://www.cics.umass.edu/faculty/directory/weems_charles,,,,,,
University of Massachusetts - Amherst,Dale Osef,,,,,0,,,,,0,,,,,0,,,,,0,,,,,3,,,,,,,Make an Appointment with Dale,"Some of his interests include cooking and college sports. He is happy to help CICS students, alumni and employers in any way.",Position:; Assistant Director of Career Development,https://www.cics.umass.edu/people/osef-dale,,,,,,
University of Massachusetts - Amherst,Dan Sheldon,,Dartmouth College - USA,NH,USA,1,,,,,0,,Cornell University - USA,,USA,1,,Oregon State University - USA,,USA,1,2012,Algorithms & Theory,2,,3,,,,,,,"Ph.D., Computer Science, Cornell University (2009); A.B., Mathematics, Dartmouth College (1999). Between 1999 and 2004, he worked at Akamai Technologies and DataPower Technology. Most recently, he was a Postdoctoral Fellow in the School of EECS at Oregon State University, where he held a National Science Foundation (NSF) Fellowship in Bioinformatics. Professor Sheldon joined the College of Information and Computer Sciences at the University of Massachusetts as an Assistant Professor in 2012. His appointment is a Five College joint faculty position shared by UMass Amherst and Mount Holyoke College.","The primary goal of Professor Sheldon's research is to develop algorithms to understand and make decisions about the environment using large data sets. He seeks to answer foundational questions (what are the general models and principles that underlie big data problems in ecology?) and also to build applications that transform large-scale data resources into scientific knowledge and policy. Some examples of his work include: spatial optimization to conserve endangered species, continent-scale modeling of bird migration, and biological interpretation of weather radar data across the US. Methodologically, Professor Sheldon's primary interests are machine learning, probabilistic inference, and network modeling. His work has contributed broadly applicable new approaches for reasoning about aggregate data in probabilistic graphical models, and for optimization of diffusion processes in networks.",Position:; Associate Professor,https://www.cics.umass.edu/faculty/directory/sheldon_dan,,,,,,
